id,question,cot,answer,unit
LD030,"Three charges, q1 = 8×10^-9 C, q2 = q3 = -8×10^-9 C, are placed at the three vertices of an equilateral triangle ABC with side length a = 6 cm, in air. Determine the net force acting on a charge q0 = 6×10^-9 C placed at the center O of the triangle.","Step 1: Identify the given values: q1 = 8 × 10^-9 C, q2 = q3 = -8 × 10^-9 C, q0 = 6 × 10^-9 C, and a = 6 cm = 0.06 m.
Step 2: Calculate the distance from the center O to each vertex of the equilateral triangle: R = a / √3 = 0.06 / √3 m.
Step 3: Calculate the magnitude of the force exerted by each vertex charge on q0: F = k × |qiq0| / R² = 9 × 10^9 × (8 × 10^-9 × 6 × 10^-9) / (0.06 / √3)² = 3.6 × 10^-4 N.
Step 4: Determine the force directions. q1 is positive and q0 is positive, so q1 repels q0 away from vertex A. q2 and q3 are negative while q0 is positive, so q2 and q3 attract q0 toward vertices B and C.
Step 5: By symmetry of the equilateral triangle, the vector sum of these three equal-magnitude forces has magnitude 2F.
Step 6: Therefore, F_net = 2 × 3.6 × 10^-4 = 7.2 × 10^-4 N.",7.2 × 10^-4,N
LD031,"In a vacuum, consider two electric charges q1 = -q2 = 10^-7 C placed at points A and B, separated by 8 cm. Determine the resultant force acting on electric charge q0 = 10^-7 C when q0 is placed at H, which is the midpoint of AB.","Step 1: Interpret q1 = -q2 = 10^-7 C as q1 = +10^-7 C and q2 = -10^-7 C. The charge q0 = +10^-7 C is placed at the midpoint H of AB.
Step 2: Since AB = 8 cm and H is the midpoint, AH = BH = 4 cm = 0.04 m.
Step 3: Since q1 and q0 are both positive, q1 repels q0 away from A. Since q2 is negative and q0 is positive, q2 attracts q0 toward B. Therefore, both forces on q0 point in the same direction.
Step 4: Calculate the force due to each charge: F = k × |qq0| / r² = 9 × 10^9 × (10^-7 × 10^-7) / (0.04)² = 0.05625 N.
Step 5: Add the two forces: F_net = 2F = 2 × 0.05625 = 0.1125 N = 1.125 × 10^-1 N.",1.125 × 10^-1,N
LD032,"In a vacuum, two charges q1 = 10^-7 C and q2 = -10^-7 C are placed at points A and B, separated by 8 cm. Determine the resultant force acting on a third charge q0 = 10^-7 C when q0 is placed at point M, 4 cm from A and 12 cm from B.","Step 1: Identify the given values: q1 = +10^-7 C, q2 = -10^-7 C, q0 = +10^-7 C, AM = 4 cm = 0.04 m, and BM = 12 cm = 0.12 m.
Step 2: Since AM + AB = 4 cm + 8 cm = 12 cm = BM, the points are collinear in the order M - A - B.
Step 3: Since q1 and q0 are both positive, q1 repels q0 away from A. Since M is outside segment AB, this force points away from B.
Step 4: Calculate the force due to q1: F1 = k × |q1q0| / AM² = 9 × 10^9 × (10^-7 × 10^-7) / (0.04)² = 0.05625 N.
Step 5: Since q2 is negative and q0 is positive, q2 attracts q0 toward B.
Step 6: Calculate the force due to q2: F2 = k × |q2q0| / BM² = 9 × 10^9 × (10^-7 × 10^-7) / (0.12)² = 0.00625 N.
Step 7: The two forces act in opposite directions, so subtract their magnitudes: F_net = 0.05625 - 0.00625 = 0.050 N.",0.05,N
LD033,"Three charges are placed at the three vertices of an equilateral triangle with side length a = 6 cm, in air: q1 = 6×10^-9 C, q2 = q3 = -8×10^-9 C. Determine the net force acting on a charge q0 = 8×10^-9 C placed at the center of the triangle.","Step 1: Identify the given values: q1 = 6 × 10^-9 C, q2 = q3 = -8 × 10^-9 C, q0 = 8 × 10^-9 C, and a = 6 cm = 0.06 m.
Step 2: Calculate the distance from the center to each vertex: r = a / √3 = 0.06 / √3 m.
Step 3: Calculate the force exerted by q1 on q0: F10 = k × |q1q0| / r² = 9 × 10^9 × (6 × 10^-9 × 8 × 10^-9) / (0.06/√3)² = 3.6 × 10^-4 N.
Step 4: Calculate the forces exerted by q2 and q3 on q0: F20 = F30 = k × |q2q0| / r² = 9 × 10^9 × (8 × 10^-9 × 8 × 10^-9) / (0.06/√3)² = 4.8 × 10^-4 N.
Step 5: q1 repels q0 away from vertex A, while q2 and q3 attract q0 toward vertices B and C. By symmetry, the resultant of F20 and F30 points opposite vertex A and has magnitude 4.8 × 10^-4 N.
Step 6: This resultant has the same direction as F10, so add the magnitudes: F_net = 3.6 × 10^-4 + 4.8 × 10^-4 = 8.4 × 10^-4 N.",8.4 × 10^-4,N
LD034,"Two point charges q1 = 2×10⁻² µC and q2 = -2×10⁻² µC are placed at points A and B, separated by a distance a = 30 cm in air. What is the magnitude of the electric force exerted on a charge qo = 2×10⁻⁹ C placed at point M, which is equidistant from A and B by a distance equal to 'a'?","Step 1: Convert the given values to SI units: q1 = 2 × 10^-2 μC = 2 × 10^-8 C, q2 = -2 × 10^-8 C, q0 = 2 × 10^-9 C, and a = 30 cm = 0.30 m.
Step 2: Since MA = MB = AB = a, triangle AMB is equilateral.
Step 3: Calculate the magnitude of the force exerted by q1 on q0: F1 = k × |q1q0| / a² = 9 × 10^9 × (2 × 10^-8 × 2 × 10^-9) / (0.30)² = 4 × 10^-7 N.
Step 4: Calculate the magnitude of the force exerted by q2 on q0: F2 = k × |q2q0| / a² = 9 × 10^9 × (2 × 10^-8 × 2 × 10^-9) / (0.30)² = 4 × 10^-7 N.
Step 5: Since q1 is positive and q0 is positive, F1 is repulsive, directed away from A. Since q2 is negative and q0 is positive, F2 is attractive, directed toward B.
Step 6: The angle between the two force vectors is 120°.
Step 7: Calculate the resultant force: F_net = √(F1² + F2² + 2F1F2cos120°) = F1 = 4 × 10^-7 N.",4 × 10^-7,N
LD035,"Two point charges q1 = 4×10^-8 C and q2 = -4×10^-8 C are placed at points A and B, separated by a distance of 4 cm in air. What is the force acting on a charge q = 2×10^-7 C placed at the midpoint O of AB?","Step 1: Since q is placed at the midpoint O of AB, the distance from q to each charge is 2 cm = 0.02 m.
Step 2: Calculate the force exerted by q1 on q: F1 = k × |q1q| / r² = 9 × 10^9 × (4 × 10^-8 × 2 × 10^-7) / (0.02)² = 0.18 N.
Step 3: Since q1 and q are both positive, F1 is repulsive and points away from q1, toward q2.
Step 4: Calculate the force exerted by q2 on q: F2 = k × |q2q| / r² = 9 × 10^9 × (4 × 10^-8 × 2 × 10^-7) / (0.02)² = 0.18 N.
Step 5: Since q2 is negative and q is positive, F2 is attractive and also points toward q2.
Step 6: The two forces act in the same direction, so F_net = F1 + F2 = 0.18 + 0.18 = 0.36 N.",0.36,N
LD036,"Two point charges, q1 and q2, of equal magnitude and the same sign, are placed in air a distance r apart. A third point charge, q3, is placed at the midpoint of the line segment connecting q1 and q2. What is the net force acting on charge q3?","Step 1: Since q3 is placed at the midpoint between q1 and q2, its distance from each charge is r/2.
Step 2: Because q1 and q2 have equal magnitude and the same sign, the forces they exert on q3 have equal magnitudes.
Step 3: The magnitude of each force is F = k × |q1q3| / (r/2)².
Step 4: The two forces act along the same line but in opposite directions.
Step 5: Since the forces are equal in magnitude and opposite in direction, they cancel each other.
Step 6: Therefore, the net force acting on q3 is 0 N.",0,N
LD037,"There are two charges, q1 = 2×10^-6 C and q2 = -2×10^-6 C, placed at points A and B respectively in a vacuum, separated by a distance of 6 cm. A third charge, q3 = 4×10^-6 C, is placed on the perpendicular bisector of AB, at a distance of 4 cm from the line segment AB. What is the magnitude of the net electric force exerted by charges q1 and q2 on charge q3?","Step 1: Since q3 is on the perpendicular bisector of AB, half of AB is 3 cm, and the distance from q3 to AB is 4 cm.
Step 2: Calculate the distance from q3 to each charge: r13 = r23 = √(3² + 4²) = 5 cm = 0.05 m.
Step 3: Calculate the magnitude of each force: F13 = F23 = k × |q1q3| / r² = 9 × 10^9 × (2 × 10^-6 × 4 × 10^-6) / (0.05)² = 28.8 N.
Step 4: Since q1 is positive and q3 is positive, q1 repels q3. Since q2 is negative and q3 is positive, q2 attracts q3.
Step 5: The vertical components of the two forces cancel, while the horizontal components point in the same direction.
Step 6: Calculate each horizontal component: Fx = F × 3/5 = 28.8 × 3/5 = 17.28 N.
Step 7: Add the two horizontal components: F_net = 2Fx = 2 × 17.28 = 34.56 N.",34.56,N
LD038,"At the three vertices of right-angled triangle ABC (right-angled at A), with AB = 30 cm, AC = 40 cm, and BC = 50 cm, charges q1 = q2 = q3 = 10^-9 C are placed. Determine the magnitude of the net electric force acting on a charge q = 10^-9 C placed at point H, which is the foot of the altitude from A.","Step 1: Convert the triangle sides to meters: AB = 0.30 m, AC = 0.40 m, and BC = 0.50 m.
Step 2: Calculate the altitude and hypotenuse segments: AH = AB × AC / BC = 0.30 × 0.40 / 0.50 = 0.24 m, BH = AB² / BC = 0.30² / 0.50 = 0.18 m, and CH = AC² / BC = 0.40² / 0.50 = 0.32 m.
Step 3: Calculate the force from charge B on q at H: FB = kq² / BH² = 9 × 10^9 × 10^-18 / 0.18² ≈ 2.78 × 10^-7 N.
Step 4: Calculate the force from charge C on q at H: FC = kq² / CH² = 9 × 10^9 × 10^-18 / 0.32² ≈ 8.79 × 10^-8 N.
Step 5: Calculate the force from charge A on q at H: FA = kq² / AH² = 9 × 10^9 × 10^-18 / 0.24² ≈ 1.56 × 10^-7 N.
Step 6: Since all charges have the same sign, the force from B and the force from C act in opposite horizontal directions, while the force from A acts perpendicular to BC.
Step 7: Calculate the horizontal component: Fx = FB - FC ≈ 2.78 × 10^-7 - 8.79 × 10^-8 = 1.90 × 10^-7 N.
Step 8: Calculate the resultant force: F = √(Fx² + FA²) = √((1.90 × 10^-7)² + (1.56 × 10^-7)²) ≈ 2.45 × 10^-7 N.",2.45 × 10^-7,N
LD039,"Four identical charges q1, q2, q3, q4 are placed at the four vertices of a square ABCD, with a side length of 4 cm, respectively. Find the electric force acting on a charge q0 = 2×10^-8 C placed at the center of the square.","Step 1: The four charges q1, q2, q3, and q4 are identical and placed at the four vertices of a square.
Step 2: The charge q0 is placed at the center of the square.
Step 3: The center is equidistant from all four vertices, so the four forces acting on q0 have equal magnitudes.
Step 4: The forces from opposite vertices act along the same diagonal but in opposite directions.
Step 5: Therefore, the force from q1 cancels the force from q3, and the force from q2 cancels the force from q4.
Step 6: Hence, the net electric force acting on q0 is 0 N.",0,N
LD040,"Two point charges q1 = 3 μC and q2 = -2 μC are placed at points A and B, separated by 6 cm. Find the magnitude of the electric force acting on q1 by q2? (Take k = 9×10^9 N×m²/C²)","Step 1: Identify the given values: q1 = 3 μC = 3 × 10^-6 C, q2 = -2 μC = -2 × 10^-6 C, r = 6 cm = 0.06 m, and k = 9 × 10^9 N·m²/C².
Step 2: Use Coulomb’s law for the magnitude of the electric force: F = k × |q1q2| / r².
Step 3: Substitute the values into the formula: F = 9 × 10^9 × (3 × 10^-6 × 2 × 10^-6) / (0.06)².
Step 4: Calculate the result: F = 15 N.",15,N
LD041,"Two charges of the same magnitude q are placed at two adjacent vertices of an isosceles right triangle with side length a = 10 cm. Find the magnitude of the total electric force acting on a test charge q0 placed at the remaining vertex, given F0 = kqq0/a^2.","Step 1: Consider the arrangement where q0 is placed at the right-angle vertex of the isosceles right triangle, and the two equal charges q are placed at the other two vertices.
Step 2: The distance from q0 to each charge q is a, so each force has magnitude F0 = kqq0/a².
Step 3: The two forces act along the two legs of the isosceles right triangle, which are perpendicular to each other.
Step 4: Therefore, the resultant force is F = √(F0² + F0²).
Step 5: Simplify the result: F = √2 × F0.","√2 × F0",N
LD042,"Two charges, q1 = +1 μC and q2 = +1 μC, are placed at points A and B, separated by 4 cm. Find the net force acting on a test charge q0 = +2 μC placed at point M, which is located precisely at the midpoint between A and B.","Step 1: Identify the given values: q1 = +1 × 10^-6 C, q2 = +1 × 10^-6 C, q0 = +2 × 10^-6 C, and AB = 4 cm.
Step 2: Since M is the midpoint of AB, AM = BM = 2 cm = 0.02 m.
Step 3: Calculate the force exerted by q1 on q0: F10 = k × |q1q0| / AM² = 9 × 10^9 × (1 × 10^-6 × 2 × 10^-6) / (0.02)² = 45 N.
Step 4: Calculate the force exerted by q2 on q0: F20 = k × |q2q0| / BM² = 9 × 10^9 × (1 × 10^-6 × 2 × 10^-6) / (0.02)² = 45 N.
Step 5: Since all charges are positive, q1 and q2 repel q0 in opposite directions.
Step 6: The two forces are equal in magnitude and opposite in direction, so they cancel each other.
Step 7: Therefore, the net force acting on q0 is 0 N.",0,N
LD043,"Three identical charges 'q' are placed at the three vertices of an equilateral triangle with side length 'a'. Find the net electric force acting on a test charge placed at the center of the triangle?","Step 1: Three identical charges q are placed at the vertices of an equilateral triangle, and the test charge is placed at the center.
Step 2: The center of an equilateral triangle is equidistant from all three vertices.
Step 3: Since the three vertex charges are identical, the three forces acting on the test charge have equal magnitudes.
Step 4: The directions of these three forces are symmetrically separated by 120°.
Step 5: Three equal vectors separated by 120° cancel each other.
Step 6: Therefore, the net electric force acting on the test charge is 0 N.",0,N
LD044,"Two point charges q1 = +2 μC and q2 = -2 μC are placed at two points A and B, separated by 6 cm. A test charge q0 = +1 μC is placed at point M, located on the extension of line AB, 4 cm from A and 10 cm from B. Calculate the magnitude of the net force acting on q0?","Step 1: Identify the given values: q1 = +2 × 10^-6 C, q2 = -2 × 10^-6 C, q0 = +1 × 10^-6 C, AM = 4 cm = 0.04 m, and BM = 10 cm = 0.10 m.
Step 2: Since AM + AB = BM, the points are collinear in the order M-A-B.
Step 3: Calculate the force exerted by q1 on q0: F10 = k × |q1q0| / AM² = 9 × 10^9 × (2 × 10^-6 × 1 × 10^-6) / (0.04)² = 11.25 N.
Step 4: Since q1 and q0 are both positive, F10 repels q0 away from A, toward M.
Step 5: Calculate the force exerted by q2 on q0: F20 = k × |q2q0| / BM² = 9 × 10^9 × (2 × 10^-6 × 1 × 10^-6) / (0.10)² = 1.8 N.
Step 6: Since q2 is negative and q0 is positive, F20 attracts q0 toward B.
Step 7: The two forces act in opposite directions, so subtract their magnitudes: F_net = 11.25 - 1.8 = 9.45 N.",9.45,N
LD045,"Two point charges, q1 = +1 μC and q2 = -4 μC, are placed 6 cm apart. Point M is located on the line segment connecting the two charges, 2 cm away from q1. Calculate the magnitude of the net force acting on a test charge placed at M, if q0 = +1 μC.","Step 1: Identify the given values: q1 = +1 × 10^-6 C, q2 = -4 × 10^-6 C, q0 = +1 × 10^-6 C, and q1q2 = 6 cm.
Step 2: Since M is 2 cm from q1, the distance from M to q2 is 6 cm - 2 cm = 4 cm.
Step 3: Convert distances to meters: r10 = 0.02 m and r20 = 0.04 m.
Step 4: Calculate the force exerted by q1 on q0: F10 = k × |q1q0| / r10² = 9 × 10^9 × (1 × 10^-6 × 1 × 10^-6) / (0.02)² = 22.5 N.
Step 5: Since q1 and q0 are both positive, F10 is repulsive and points toward q2.
Step 6: Calculate the force exerted by q2 on q0: F20 = k × |q2q0| / r20² = 9 × 10^9 × (4 × 10^-6 × 1 × 10^-6) / (0.04)² = 22.5 N.
Step 7: Since q2 is negative and q0 is positive, F20 is attractive and also points toward q2.
Step 8: The two forces act in the same direction, so F_net = F10 + F20 = 22.5 + 22.5 = 45 N.",45,N
LD046,"Two electric charges q1 = +2 μC and q2 = +3 μC are placed at two points 5 cm apart. A test charge q0 = +1 μC is placed at a point 3 cm from q1 and 4 cm from q2. What is the net electric force acting on q0? (Use k = 9×10^9)","Step 1: Convert the given values to SI units: q1 = +2 × 10^-6 C, q2 = +3 × 10^-6 C, q0 = +1 × 10^-6 C, r10 = 3 cm = 0.03 m, and r20 = 4 cm = 0.04 m.
Step 2: Since 3² + 4² = 5², the triangle formed by q1, q2, and q0 is right-angled at q0.
Step 3: Calculate the force exerted by q1 on q0: F10 = k × |q1q0| / r10² = 9 × 10^9 × (2 × 10^-6 × 1 × 10^-6) / (0.03)² = 20 N.
Step 4: Calculate the force exerted by q2 on q0: F20 = k × |q2q0| / r20² = 9 × 10^9 × (3 × 10^-6 × 1 × 10^-6) / (0.04)² = 16.875 N.
Step 5: Since all charges are positive, both forces on q0 are repulsive.
Step 6: The two forces are perpendicular, so calculate the resultant force: F_net = √(F10² + F20²).
Step 7: Substitute the values: F_net = √(20² + 16.875²) ≈ 26.2 N.",26.2,N
LD047,"A test charge is placed at a point whose distances to the two charges q1 = +2 μC and q2 = -3 μC are 3 cm and 4 cm, respectively. The two charges are fixed and separated by 7 cm. What is the direction of the net electric force acting on the test charge?","Step 1: Identify the given charges and their positions relative to the test charge.
Step 2: Note that the distance from q1 to the test charge (3 cm) plus the distance from q2 to the test charge (4 cm) equals the separation between q1 and q2 (7 cm).
Step 3: This indicates that the test charge is placed on the straight line connecting q1 and q2, specifically between them.
Step 4: Determine the direction of the force exerted by q1 (+2 μC) on the positive test charge. 
Since both are positive, this force is repulsive, pushing the test charge away from q1, which means towards q2.",Towards q₂,-
